abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
智信精密,208266.93,2481.34,301512,5333.34,96896.33
港通医疗,188600.00,6367.38,301515,10000.00,120088.79
中远通,420771.93,7017.54,301516,28070.18,105192.98
陕西华达,583344.18,4247.67,301517,10802.67,229374.18
长华化学,310354.54,5345.52,301518,14017.82,118349.87
舜禹股份,213243.84,7801.25,301519,16416.00,101338.24
万邦医药,249266.67,2242.30,301520,6666.67,83839.57
上大股份,1233481.73,7437.33,301522,37186.67,246696.35
儒竞科技,814193.49,4940.12,301525,9431.18,426480.53
国际复材,1417850.15,140439.29,301526,377087.80,528051.74
多浦乐,291239.50,3185.00,301528,6190.00,149854.04
福赛科技,262146.98,4523.85,301529,8483.72,139787.00
威马农机,315072.97,2843.67,301533,9830.67,91139.62
浙江华远,835702.94,5990.10,301535,42529.41,117705.51
星宸科技,2442148.00,18658.84,301536,42106.00,1082212.55
骏鼎达,396928.00,2229.23,301538,5600.00,158007.57
宏鑫科技,283864.00,7506.18,301539,14800.00,143968.53
崇德科技,413163.00,2623.50,301548,8700.00,124589.92
斯菱股份,1444300.00,6721.15,301550,11000.00,882487.00
无线传媒,1914447.86,3788.23,301551,40001.00,181304.88
科力装备,355912.00,1448.33,301552,6800.00,75805.77
惠柏新材,228636.88,4834.73,301555,9226.67,119804.49
托普云农,747393.92,1935.45,301556,8528.00,169622.69
常友科技,323181.61,1108.00,301557,4430.79,80817.52
三态股份,692611.37,21928.19,301558,78885.12,192529.47
中集环科,891600.00,9000.00,301559,60000.00,133740.00
众捷汽车,484332.80,2309.96,301560,12160.00,92005.71
中仑新材,810820.27,6001.00,301565,40001.00,121640.27
达利凯普,661216.53,21108.68,301566,40001.00,348926.44
贝隆精密,276120.00,2123.98,301567,7200.00,81454.82
思泰克,358719.68,4764.40,301568,10325.84,165515.33
国科天成,831818.51,3588.52,301571,17942.59,166363.70
美信科技,233338.72,1884.12,301577,4426.00,99330.57
辰奕智能,289473.60,1782.30,301578,6240.00,82680.90
爱迪特,403422.89,1902.94,301580,7611.75,100855.72
黄山谷捷,408480.00,2000.00,301581,8000.00,102120.00
蓝宇股份,355840.00,1896.58,301585,8000.00,84359.68
佳力奇,443752.99,2074.39,301586,8297.55,110938.25
中瑞股份,312777.43,7345.30,301587,14732.80,155940.80
美新科技,210158.19,7335.92,301588,11886.78,129699.04
诺瓦星云,1324317.60,3446.50,301589,9244.80,493710.55
肯特股份,334040.52,3394.87,301591,8412.00,134810.39
六九一二,1000160.00,1750.00,301592,7000.00,250040.00
瑞迪智驱,683353.86,1377.95,301596,5511.81,170838.46
博科测试,362806.89,1472.43,301598,5889.72,90701.72
慧翰股份,1113280.50,1755.00,301600,7015.00,278518.50
惠通科技,469343.68,2997.21,301601,14048.00,100136.81
超研股份,1061400.84,5477.64,301602,42832.96,135736.04
乔锋智能,623363.12,2415.20,301603,12076.00,124672.62
绿联科技,1657979.58,3320.19,301606,41490.98,132674.86
富特科技,514219.49,2359.06,301607,11101.46,109271.65
博实结,728561.13,1780.27,301608,8899.00,145750.70
珂玛科技,2460348.00,6000.00,301611,43600.00,338580.00
新铝时代,681615.72,2397.36,301613,9589.42,170404.35
浙江华业,350480.00,2000.00,301616,8000.00,87620.00
博苑股份,486655.20,2437.33,301617,10280.00,115383.23
长联科技,541617.36,1611.00,301618,6443.99,135404.55
英思特,823696.01,2748.81,301622,11593.19,195302.84
苏州天脉,839258.40,2602.80,301626,11568.00,188833.14
强达电路,596976.34,1884.40,301628,7537.58,149244.48
矽电股份,717208.39,1043.18,301629,4172.73,179302.10
壹连科技,722958.74,1302.83,301631,6529.61,144249.36
港迪技术,386474.88,1392.00,301633,5568.00,96618.72
首航新能,1170309.28,3872.80,301658,41237.11,109910.09
宏工科技,426480.00,1577.63,301662,8000.00,84103.59
泰禾股份,1240650.00,3590.63,301665,45000.00,98993.64
中航成飞,21382137.62,59076.05,302132,267678.24,4718994.87
浦发银行,34635571.22,2935217.90,600000,2935217.90,34635571.22
白云机场,2146613.48,236671.83,600004,236671.83,2146613.48
东风股份,1418000.00,200000.00,600006,200000.00,1418000.00
中国国贸,2190839.51,100728.25,600007,100728.25,2190839.51
首创环保,2304945.47,734059.07,600008,734059.07,2304945.47
上海机场,7983048.14,191869.59,600009,248848.13,6155176.60
包钢股份,8151951.48,3138079.83,600010,4528861.93,5648543.69
华能国际,11695079.55,1099770.99,600011,1569809.34,8193293.89
皖通高速,2894274.45,116560.00,600012,165861.00,2033972.00
华夏银行,11665642.57,1538722.40,600015,1591492.85,11278835.18
民生银行,17907009.17,3546212.32,600016,4378241.85,14504008.39
日照港,938074.44,307565.39,600017,307565.39,938074.44
上港集团,13107408.64,2321457.78,600018,2328136.53,13069807.28
宝钢股份,15182690.29,2178208.47,600019,2190864.40,15094984.73
中原高速,1060759.50,224737.18,600020,224737.18,1060759.50
上海电力,2577320.44,261716.42,600021,281674.36,2394705.24
山东钢铁,1433645.84,1069884.96,600022,1069884.96,1433645.84
浙能电力,7120037.09,1340873.27,600023,1340873.27,7120037.09
华能水电,17640000.00,1800000.00,600025,1800000.00,17640000.00
中远海能,4971149.00,347477.64,600026,477077.64,3620717.00
华电国际,6003578.39,851032.75,600027,1022756.11,4995562.26
中国石化,69009205.19,9484182.49,600028,12128155.57,53964998.34
南方航空,10419526.63,1267334.71,600029,1812091.59,7287174.61
中信证券,37866497.15,1217655.10,600030,1482054.68,31111087.74
三一重工,16712656.69,846421.58,600031,847497.80,16691433.63
浙江新能,1856409.35,240467.53,600032,240467.53,1856409.35
福建高速,1020916.80,274440.00,600033,274440.00,1020916.80
楚天高速,726162.27,161011.59,600035,161011.59,726162.27
招商银行,109655888.67,2062894.44,600036,2521984.56,89694650.38
歌华有线,989554.08,139177.79,600037,139177.79,989554.08
中直股份,3036064.57,66893.52,600038,81989.32,2477067.12
四川路桥,8082916.64,670363.94,600039,871003.95,6220977.40
保利发展,9875615.82,1197044.34,600048,1197044.34,9875615.82
中国联通,16976582.95,3076682.61,600050,3126442.53,16706386.59
宁波联合,216994.24,31088.00,600051,31088.00,216994.24
东望时代,352029.21,84419.47,600052,84419.47,352029.21
九鼎投资,629067.70,43354.08,600053,43354.08,629067.70
黄山旅游,836598.22,51330.00,600054,72937.94,588755.10
万东医疗,1216295.63,70306.11,600055,70306.11,1216295.63
中国医药,1525797.34,149535.15,600056,149587.97,1525258.51
厦门象屿,1897528.81,219251.02,600057,280699.53,1482136.90
五矿发展,772847.62,107191.07,600058,107191.07,772847.62
古越龙山,836795.94,91154.24,600059,91154.24,836795.94
海信视像,3267650.52,129509.44,600060,130497.23,3242916.35
国投资本,4462998.95,639398.13,600061,639398.13,4462998.95
华润双鹤,1955090.33,103263.08,600062,103883.65,1943411.21
皖维高新,934450.49,192589.47,600063,210461.82,855097.24
南京高科,1299485.07,173033.96,600064,173033.96,1299485.07
宇通客车,5860297.12,221393.92,600066,221393.92,5860297.12
冠城新材,396625.59,139166.87,600067,139166.87,396625.59
葛洲坝,4572543.97,460477.74,600068,460477.74,4572543.97
*ST富润,21311.67,50672.07,600070,50742.07,21282.27
凤凰光学,582013.23,28157.39,600071,28157.39,582013.23
中船科技,1828917.38,108333.73,600072,150652.17,1315171.50
光明肉业,736117.64,93772.95,600073,93772.95,736117.64
新疆天业,717092.32,170736.27,600075,170736.27,717092.32
康欣新材,286387.74,134454.34,600076,134454.34,286387.74
*ST宋都,54945.02,134012.23,600077,134012.23,54945.02
澄星股份,357126.77,66257.29,600078,66257.29,357126.77
人福医药,3378707.75,154317.88,600079,163222.60,3194380.05
金花股份,274353.66,37327.03,600080,37327.03,274353.66
东风科技,784744.14,55302.62,600081,55302.62,784744.14
海泰发展,212572.11,63433.54,600082,64611.58,208696.35
*ST博信,21160.00,22799.33,600083,23000.00,20975.39
中信尼雅,600070.13,112372.68,600084,112372.68,600070.13
同仁堂,5016838.22,137147.03,600085,137147.03,5016838.22
中视传媒,654624.73,39770.64,600088,39770.64,654624.73
特变电工,5871344.97,505279.26,600089,505279.26,5871344.97
退市济堂,38870.90,143966.29,600090,143966.29,38870.90
退市明科,33243.35,43741.25,600091,43741.25,33243.35
退市易见,56122.38,112244.75,600093,112244.75,56122.38
大名城,774671.98,222212.98,600094,242084.99,711081.55
湘财股份,2261617.50,285918.77,600095,285918.77,2261617.50
云天化,4211618.80,183432.87,600096,183432.87,4211618.80
开创国际,240936.56,24093.66,600097,24093.66,240936.56
广州发展,2282605.77,349875.00,600098,350630.69,2277686.23
林海股份,225255.36,21912.00,600099,21912.00,225255.36
同方股份,2408864.06,335029.77,600100,335029.77,2408864.06
明星电力,621823.90,54786.25,600101,54786.25,621823.90
青山纸业,491209.60,221232.90,600103,225325.50,482287.73
上汽集团,19157120.58,1157529.94,600104,1157529.94,19157120.58
永鼎股份,1035092.32,146199.48,600105,146199.48,1035092.32
重庆路桥,716344.51,132902.51,600106,132902.51,716344.51
ST尔雅,127440.00,36000.00,600107,36000.00,127440.00
亚盛集团,580180.71,194691.51,600108,194691.51,580180.71
国金证券,3014598.32,319955.70,600109,371255.95,2598040.26
诺德股份,603842.96,173518.09,600110,173518.09,603842.96
北方稀土,8813530.52,361506.58,600111,361506.58,8813530.52
*ST天成,37171.95,50920.48,600112,50920.48,37171.95
浙江东日,595812.46,41143.12,600113,42136.67,581763.66
东睦股份,1252491.23,61638.35,600114,61638.35,1252491.23
中国东航,8314653.62,1711451.88,600115,2229129.66,6383715.51
三峡水利,1338500.03,191214.29,600116,191214.29,1338500.03
西宁特钢,703104.81,325511.49,600117,325511.49,703104.81
中国卫星,3158428.48,118248.91,600118,118248.91,3158428.48
长江投资,281258.18,36527.04,600119,36527.04,281258.18
浙江东方,2066305.80,341538.15,600120,341538.15,2066305.80
郑州煤电,445938.81,121841.20,600121,121841.20,445938.81
*ST宏图,44013.82,115825.84,600122,115825.84,44013.82
兰花科创,997383.49,147324.00,600123,147324.00,997383.49
铁龙物流,757202.69,130552.19,600125,130552.19,757202.69
杭钢股份,3691267.67,337718.91,600126,337718.91,3691267.67
金健米业,449890.04,64178.32,600127,64178.32,449890.04
苏豪弘业,234922.66,24676.75,600128,24676.75,234922.66
太极集团,1161117.20,55689.07,600129,55689.07,1161117.20
*ST波导,217500.00,75000.00,600130,75000.00,217500.00
国网信通,2205617.17,119590.51,600131,120131.65,2195681.85
重庆啤酒,2768799.22,48397.12,600132,48397.12,2768799.22
东湖高新,971344.53,106623.99,600133,106623.99,971344.53
乐凯胶片,397827.80,55330.71,600135,55330.71,397827.80
ST明诚,420410.14,194308.95,600136,204082.59,400276.44
浪莎股份,162645.02,9721.76,600137,9721.76,162645.02
中青旅,706467.84,72384.00,600138,72384.00,706467.84
*ST西源,48979.90,66189.05,600139,66189.05,48979.90
兴发集团,2251743.71,110325.51,600141,110325.51,2251743.71
金发科技,2900273.97,259722.56,600143,263661.27,2856948.12
退市新亿,50697.41,149110.04,600145,149110.04,50697.41
退市环球,10339.34,46997.00,600146,46997.00,10339.34
长春一东,262796.05,14151.64,600148,14151.64,262796.05
廊坊发展,179815.68,38016.00,600149,38016.00,179815.68
中国船舶,13497789.99,447242.88,600150,447242.88,13497789.99
航天机电,956646.28,143425.23,600151,143425.23,956646.28
维科技术,309511.43,52907.94,600152,52907.94,309511.43
建发股份,3038455.15,289953.86,600153,294709.52,2989424.25
华创云信,1454777.14,222442.99,600155,222442.99,1454777.14
华升股份,257350.85,40211.07,600156,40211.07,257350.85
永泰能源,3021615.92,2221776.41,600157,2221776.41,3021615.92
中体产业,773367.53,95951.31,600158,95951.31,773367.53
大龙地产,211650.82,83000.32,600159,83000.32,211650.82
巨化股份,7238019.24,269974.61,600160,269974.61,7238019.24
天坛生物,3772824.72,197737.14,600161,197737.14,3772824.72
香江控股,545829.17,326843.81,600162,326843.81,545829.17
中闽能源,1059968.85,190299.61,600163,190299.61,1059968.85
ST宁科,350660.49,68488.38,600165,68488.38,350660.49
福田汽车,2090193.70,648882.89,600166,791740.04,1713050.84
联美控股,1362229.96,226284.05,600167,226284.05,1362229.96
武汉控股,460936.47,99339.76,600168,99339.76,460936.47
太原重工,820146.67,333314.15,600169,336125.68,813286.53
上海建工,2141511.48,888593.97,600170,888593.97,2141511.48
上海贝岭,2469179.86,70892.33,600171,70892.33,2469179.86
黄河旋风,559567.58,127625.58,600172,144218.45,495187.23
卧龙地产,444120.96,70041.62,600173,70050.62,444063.90
中国巨石,4767735.84,400313.67,600176,400313.67,4767735.84
雅戈尔,3513815.85,462344.19,600177,462344.19,3513815.85
东安动力,560398.84,46647.62,600178,47092.34,555106.63
安通控股,1252531.99,374423.65,600179,423152.70,1108294.00
瑞茂通,477029.46,108662.75,600180,108662.75,477029.46
S佳通,518500.00,17000.00,600182,34000.00,259250.00
生益科技,6153570.22,237133.89,600183,242936.05,6006601.39
光电股份,742282.05,50876.08,600184,50876.08,742282.05
珠免集团,1225253.77,188500.58,600185,188500.58,1225253.77
莲花控股,1169689.40,178671.04,600186,179400.21,1164935.21
国中水务,511568.61,161378.11,600187,161378.11,511568.61
兖矿能源,12446475.87,592391.11,600188,1003748.05,7345649.74
泉阳泉,492056.09,71519.78,600189,71519.78,492056.09
*ST锦港,186213.11,177948.45,600190,200229.15,165492.06
华资实业,354970.22,48493.20,600191,48493.20,354970.22
长城电工,305689.62,44174.80,600192,44174.80,305689.62
*ST创兴,153559.65,42537.30,600193,42537.30,153559.65
中牧股份,694380.82,102114.83,600195,102114.83,694380.82
复星医药,6282959.85,211848.88,600196,267132.65,4982685.72
伊力特,701244.93,47317.47,600197,47317.47,701244.93
大唐电信,1076776.52,130194.98,600198,130360.35,1075410.54
金种子酒,666348.18,65779.68,600199,65779.68,666348.18
*ST苏吴,192993.15,71087.95,600200,71215.18,192648.34
生物股份,782017.72,112036.92,600201,112036.92,782017.72
哈空调,200870.51,38334.07,600202,38334.07,200870.51
福日电子,570454.53,59298.81,600203,59298.81,570454.53
有研新材,1577975.41,84655.33,600206,84655.33,1577975.41
安彩高科,446618.15,108931.26,600207,108931.26,446618.15
衢州发展,2229342.49,850776.92,600208,850894.08,2229035.53
退市罗顿,51803.32,43901.12,600209,43901.12,51803.32
紫江企业,963127.46,151673.62,600210,151673.62,963127.46
西藏药业,1155192.00,32231.92,600211,32231.92,1155192.00
绿能慧充,554962.56,51481.72,600212,70426.72,405675.96
*ST亚星,181896.00,28600.00,600213,28600.00,181896.00
派斯林,414380.87,45688.29,600215,46299.54,408910.18
浙江医药,1281863.12,96163.35,600216,96163.78,1281857.42
中再资环,750917.11,165765.37,600217,165765.37,750917.11
全柴动力,375487.13,43559.99,600218,43559.99,375487.13
南山铝业,4308671.88,1161367.08,600219,1161367.08,4308671.88
ST阳光,65983.59,178334.03,600220,178334.03,65983.59
海航控股,5790894.76,3287267.67,600221,4321563.25,4404938.67
太龙药业,309324.71,57388.63,600222,57388.63,309324.71
福瑞达,753277.46,101656.88,600223,101656.88,753277.46
退市卓朗,98930.44,340882.54,600225,341139.44,98855.94
亨通股份,868519.32,297438.12,600226,297438.12,868519.32
赤天化,378275.00,127759.98,600227,168872.77,286182.36
*ST返利,138779.16,41666.94,600228,41927.24,137917.56
城市传媒,451051.78,67120.80,600229,67120.80,451051.78
沧州大化,422240.24,41396.10,600230,41396.10,422240.24
凌钢股份,479163.74,281918.51,600231,285216.51,473623.10
金鹰股份,210442.60,36471.85,600232,36471.85,210442.60
圆通速递,4535927.52,344675.34,600233,344675.34,4535927.52
*ST科新,200566.02,26252.10,600234,26252.10,200566.02
XD民丰特,208672.20,35130.00,600235,35130.00,208672.20
桂冠电力,5013192.28,788237.78,600236,788237.78,5013192.28
铜峰电子,429512.93,62167.62,600237,63070.92,423361.46
*ST椰岛,224100.00,44500.16,600238,44820.00,222500.79
云南城投,394998.98,160568.69,600239,160568.69,394998.98
时代万恒,216017.75,29430.21,600241,29430.21,216017.75
退市中昌,11416.63,45129.45,600242,45666.51,11282.36
*ST海华,109712.50,43885.00,600243,43885.00,109712.50
万通发展,1194238.72,191691.61,600246,191691.61,1194238.72
陕建股份,1458054.34,368069.23,600248,376758.23,1424427.91
两面针,306900.00,55000.00,600249,55000.00,306900.00
南京商旅,266489.55,31059.39,600250,31059.39,266489.55
冠农股份,588961.14,77699.36,600251,77699.36,588961.14
中恒集团,818396.36,330228.03,600252,331334.56,815663.23
鑫科材料,596028.50,180614.70,600255,180614.70,596028.50
广汇能源,3754720.16,649605.56,600256,649605.56,3754720.16
大湖股份,234843.75,48123.72,600257,48123.72,234843.75
首旅酒店,1674904.69,111660.31,600258,111660.31,1674904.69
广晟有色,1278456.46,33643.59,600259,33643.59,1278456.46
*ST凯乐,46759.64,99488.61,600260,99488.61,46759.64
阳光照明,427216.95,133505.30,600261,133505.30,427216.95
北方股份,372300.00,17000.00,600262,17000.00,372300.00
ST景谷,199243.00,12980.00,600265,12980.00,199243.00
城建发展,963144.99,207574.35,600266,207574.35,963144.99
海正药业,1054986.41,119818.89,600267,119884.82,1054406.27
国电南自,796617.35,100607.30,600268,101609.36,788761.27
赣粤高速,1254113.57,233540.70,600269,233540.70,1254113.57
航天信息,1591627.90,185288.46,600271,185288.46,1591627.90
开开实业,330723.00,16000.00,600272,24300.00,217760.00
嘉化能源,1175433.20,139104.52,600273,139104.52,1175433.20
退市昌鱼,20862.33,50883.72,600275,50883.72,20862.33
恒瑞医药,33687511.01,637900.23,600276,637900.23,33687511.01
ST亿利,135303.64,356062.22,600277,356062.22,135303.64
东方创业,632420.63,87191.56,600278,87714.37,628651.12
重庆港,642094.66,118686.63,600279,118686.63,642094.66
中央商场,389275.50,112833.48,600280,112833.48,389275.50
华阳新材,221707.27,51440.20,600281,51440.20,221707.27
XD南钢股,2675649.50,616509.10,600282,616509.10,2675649.50
钱江水利,595035.22,49419.41,600283,56082.49,524339.90
浦东建设,622904.35,97025.60,600284,97025.60,622904.35
羚锐制药,1320811.97,56586.55,600285,56711.55,1317900.72
